453	1347	37	1
2000	1347	37	1
9165	1347	37	1
1695	1347	37	1
4286	1347	37	1
155	1347	37	1
9617	1347	37	1
6197	1347	37	1
2664	1347	37	1
1402	1347	37	1
722	806	37	1
1394	806	37	1
6943	806	37	1
5216	806	37	1
1702	806	37	1
7895	806	37	1
10155	806	37	1
9612	806	37	1
4070	806	37	1
6524	806	37	1
4086	806	37	1
2219	806	37	1
3365	806	37	1
3688	806	37	1
10630	806	37	1
3906	806	37	1
3164	806	37	1
1577	806	37	1
4755	806	10	1
7343	806	10	1
5340	806	10	1
3468	806	10	1
14	806	10	1
6266	806	10	1
8892	806	10	1
625	806	10	1
3062	806	10	1
6846	806	10	1
6144	806	10	1
4231	806	10	1
5161	806	10	1
5089	806	10	1
1516	806	10	1
6357	806	10	1
2001	806	10	1
1727	806	10	1
8187	806	10	1
7539	806	10	1
5389	806	10	1
5153	806	10	1
1476	806	10	1
10128	806	10	1
5296	806	50	1
7096	806	50	1
1581	806	50	1
8308	806	50	1
8863	806	50	1
3070	806	50	1
4282	806	50	1
9933	806	50	1
8568	806	50	1
9182	1043	20	1
3257	1043	20	1
2595	1043	20	1
2106	1043	20	1
8623	1043	20	1
786	1043	20	1
8852	1043	20	1
9492	1043	20	1
8267	1043	20	1
1881	1043	20	1
7155	1043	20	1
313	1043	20	1
1715	1043	20	1
8493	1043	20	1
7866	1043	20	1
93	1043	20	1
8152	1043	20	1
7244	1043	20	1
3964	1043	20	1
6667	1043	20	1
8733	1043	20	1
7240	1043	20	1
3946	1043	20	1
4756	1043	20	1
4792	1043	20	1
11041	1043	20	1
4684	1043	20	1
11062	1043	20	1
4477	1043	20	1
1645	1043	20	1
3500	1043	48	1
8407	1043	48	1
7034	1043	48	1
2093	1043	48	1
5907	1043	48	1
8980	1043	48	1
1012	1043	48	1
4188	1043	48	1
3885	1043	48	1
3908	1043	48	1
9324	1043	48	1
6463	1043	48	1
12519	174	8	1
11783	174	8	1
3222	174	8	1
10881	174	8	1
3527	174	8	1
9127	174	8	1
8442	174	8	1
1700	174	8	1
9466	174	8	1
4440	174	8	1
6625	174	8	1
13568	174	8	1
10246	174	8	1
13040	174	8	1
4666	174	8	1
13218	174	8	1
10133	174	8	1
4130	174	8	1
6229	174	8	1
4583	174	8	1
3197	174	8	1
10090	174	8	1
9930	174	8	1
11502	174	8	1
13817	174	8	1
2763	174	8	1
14328	174	8	1
1372	174	8	1
7361	174	8	1
1365	174	8	1
13025	174	8	1
4454	174	8	1
12553	174	8	1
8923	174	8	1
11121	174	8	1
9255	174	8	1
12510	174	8	1
4591	174	8	1
10740	174	8	1
6369	174	8	1
8228	174	8	1
9355	174	8	1
3427	174	8	1
8904	174	8	1
5510	174	8	1
9227	174	8	1
13067	174	8	1
4863	174	8	1
6353	174	8	1
989	174	8	1
5849	174	138	1
8006	174	138	1
5406	174	138	1
9925	174	138	1
6440	174	138	1
568	174	138	1
5084	174	138	1
10923	174	138	1
5290	174	138	1
12833	174	138	1
2763	174	138	1
14207	174	138	1
1878	174	138	1
3527	174	138	1
12556	174	138	1
11886	174	138	1
7716	174	138	1
12387	174	138	1
12681	174	138	1
6369	174	138	1
