453	2649	128	1
453	2649	9	1
1248	439	79	1
1248	439	26	1
706	251	548	1
706	251	378	1
706	3241	170	1
706	3241	28	1
4604	7702	65	1
4604	7702	384	1
4604	11730	245	1
4604	11730	384	1
6675	58	267	1
6675	58	473	1
9200	6904	85	1
9200	6904	540	1
9200	2238	85	1
9200	2238	138	1
5864	443	110	1
5864	443	267	1
4530	146	138	1
4530	146	228	1
789	1034	270	1
789	1034	247	1
3956	169	272	1
3956	169	59	1
3956	604	204	1
3956	604	383	1
7654	138	362	1
7654	138	258	1
745	2949	64	1
745	2949	54	1
8298	4491	383	1
8298	4491	272	1
8298	169	59	1
8298	169	228	1
8298	6543	272	1
8298	6543	138	1
3615	2120	11	1
3615	2120	72	1
1594	1086	37	1
1594	1086	164	1
1298	58	48	1
1298	58	20	1
3913	5543	53	1
3913	5543	227	1
3006	4217	261	1
3006	4217	320	1
658	58	110	1
658	58	23	1
231	3531	128	1
231	3531	61	1
2345	138	211	1
2345	138	259	1
612	2531	11	1
612	2531	72	1
612	993	11	1
612	993	72	1
1836	3632	219	1
1836	3632	394	1
6393	951	138	1
6393	951	151	1
6393	951	228	1
6393	1556	383	1
6393	1556	59	1
6393	1660	151	1
6393	1660	138	1
6393	4491	204	1
6393	4491	228	1
6393	4491	272	1
6393	959	228	1
6393	959	151	1
2101	959	228	1
2101	959	138	1
2101	959	151	1
2101	988	59	1
2101	988	151	1
2101	988	383	1
149	3584	61	1
149	3584	520	1
3796	138	141	1
3796	138	310	1
1616	1516	11	1
1616	1516	72	1
1032	8956	241	1
1032	8956	142	1
7457	3578	10	1
7457	3578	50	1
9754	3282	53	1
9754	3282	19	1
932	10727	11	1
932	10727	72	1
5609	7188	3	1
5609	7188	13	1
8055	8055	305	1
8055	8055	149	1
6387	7369	245	1
6387	7369	173	1
5276	606	53	1
5276	606	329	1
5276	8745	329	1
5276	8745	470	1
82	659	11	1
82	659	72	1
9302	138	362	1
9302	138	211	1
11318	138	630	1
11318	138	300	1
1111	3598	203	1
1111	3598	167	1
2487	6897	19	1
2487	6897	53	1
653	2183	156	1
653	2183	86	1
653	4589	15	1
653	4589	136	1
653	2009	86	1
653	2009	69	1
653	948	69	1
653	948	86	1
1180	2201	333	1
1180	2201	219	1
740	6303	79	1
740	6303	26	1
2206	3078	164	1
2206	3078	37	1
2061	3357	2	1
2061	3357	35	1
6846	6845	172	1
6846	6845	53	1
1477	10318	128	1
1477	10318	98	1
1013	4491	272	1
1013	4491	204	1
1013	4491	228	1
1013	1660	204	1
1013	1660	383	1
1013	1660	151	1
4216	138	480	1
4216	138	720	1
3189	608	19	1
3189	608	157	1
2916	278	479	1
2916	278	110	1
972	160	11	1
972	160	72	1
972	8548	11	1
972	8548	72	1
972	1901	72	1
972	1901	11	1
972	6840	79	1
972	6840	26	1
769	2862	167	1
769	2862	61	1
2343	334	269	1
2343	334	67	1
10657	17	138	1
10657	17	4	1
10657	9	4	1
10657	9	138	1
10657	10	171	1
10657	10	8	1
77	6141	35	1
77	6141	2	1
77	7612	2	1
77	7612	35	1
13652	13585	446	1
13652	13585	217	1
10956	9907	344	1
10956	9907	99	1
12841	2767	23	1
12841	2767	294	1
5967	8704	9	1
5967	8704	61	1
5967	8704	225	1
3570	2991	37	1
3570	2991	164	1
5541	467	3	1
5541	467	13	1
5541	4772	3	1
5541	4772	13	1
323	5607	79	1
323	5607	26	1
1271	4889	2	1
1271	4889	35	1
695	2098	1	1
695	2098	7	1
4582	2405	53	1
4582	2405	227	1
542	2678	72	1
542	2678	11	1
542	541	26	1
542	541	79	1
3468	3672	212	1
3468	3672	53	1
1845	2836	3	1
1845	2836	13	1
8969	2488	53	1
8969	2488	19	1
8969	7200	10	1
8969	7200	50	1
8938	10493	245	1
8938	10493	65	1
8938	9127	245	1
8938	9127	173	1
480	3409	19	1
480	3409	7	1
10126	4	44	1
10126	4	52	1
9101	4519	72	1
9101	4519	11	1
11	2979	344	1
11	2979	255	1
697	1884	61	1
697	1884	54	1
697	8402	61	1
697	8402	54	1
697	4323	61	1
697	4323	54	1
112	246	11	1
112	246	72	1
4077	335	15	1
4077	335	104	1
4077	335	136	1
444	2966	393	1
444	2966	118	1
6648	5059	13	1
6648	5059	3	1
6412	5345	128	1
6412	5345	61	1
6341	9273	53	1
6341	9273	7	1
8292	10	171	1
8292	10	8	1
1095	955	2	1
1095	955	35	1
2004	4075	79	1
2004	4075	26	1
1709	877	15	1
1709	877	136	1
3105	988	204	1
3105	988	138	1
3105	104	204	1
3105	104	138	1
3105	104	228	1
3262	58	267	1
3262	58	23	1
5856	9	171	1
5856	9	8	1
4537	6797	9	1
4537	6797	167	1
5515	3292	396	1
5515	3292	13	1
6436	4077	136	1
6436	4077	15	1
4387	2238	85	1
4387	2238	138	1
335	4077	104	1
335	4077	136	1
335	5365	69	1
335	5365	156	1
419	2253	11	1
419	2253	72	1
8319	32	10	1
8319	32	50	1
4	8550	35	1
4	8550	2	1
4	885	35	1
4	885	2	1
4	4781	35	1
4	4781	2	1
4	1581	2	1
4	1581	35	1
4	485	2	1
4	485	35	1
2341	2842	61	1
2341	2842	9	1
9678	2980	245	1
9678	2980	384	1
4199	4875	19	1
4199	4875	53	1
4719	11278	3	1
4719	11278	13	1
4719	3430	13	1
4719	3430	3	1
4719	2967	3	1
4719	2967	13	1
1427	7125	2	1
1427	7125	35	1
5629	6747	118	1
5629	6747	135	1
1602	3874	86	1
1602	3874	69	1
3076	959	383	1
3076	959	59	1
1109	682	37	1
1109	682	164	1
1929	9662	124	1
1929	9662	132	1
7115	10013	53	1
7115	10013	134	1
5387	6425	79	1
5387	6425	26	1
5387	8895	79	1
5387	8895	26	1
7071	4197	1251	1
7071	4197	481	1
7071	138	499	1
7071	138	300	1
4772	2595	61	1
4772	2595	9	1
6594	240	233	1
6594	240	296	1
5558	58	479	1
5558	58	278	1
12074	3542	7	1
12074	3542	157	1
12074	3542	53	1
859	11995	113	1
859	11995	74	1
1328	818	164	1
1328	818	37	1
5296	774	19	1
5296	774	7	1
1349	8089	508	1
1349	8089	616	1
1421	1420	344	1
1421	1420	255	1
6681	3783	61	1
6681	3783	128	1
6681	3299	13	1
6681	3299	3	1
2129	182	99	1
2129	182	395	1
2398	2131	3	1
2398	2131	13	1
2398	2397	3	1
2398	2397	13	1
11549	17	4	1
11549	17	8	1
959	10875	45	1
959	10875	261	1
1704	2724	167	1
1704	2724	61	1
6418	120	37	1
6418	120	164	1
6748	2624	65	1
6748	2624	347	1
682	3923	79	1
682	3923	26	1
682	1261	79	1
682	1261	26	1
6277	8180	26	1
